,ID,NOM_TOPOGRAPHIE,NO_CIVIQUE,RUE,DESCRIPTION,SUPERFICIE,PERIMETRE,GEOMETRIE,LONGITUDE,LATITUDE
293,201237,Centre administratif Rainville,583.0,Rue Hugues-Pommier,Bureaux administratifs,0,0,POINT (-71.19339735331334 46.85959698035534),46.85959698035534,-71.19339735331334
294,201365,Centre artistique,930.0,Avenue Roland-Beaudin,Centres culturels,0,0,POINT (-71.30004611339679 46.770938789095055),46.770938789095055,-71.30004611339679
295,201157,Centre communautaire Bon-Pasteur,425.0,Rue du Bienheureux-Jean-XXIII,Centres communautaires,0,0,POINT (-71.30885810257449 46.90082465510054),46.90082465510054,-71.30885810257449
296,201158,Centre communautaire Bourassa,570.0,79e Rue Est,Centres communautaires,0,0,POINT (-71.2571224213877 46.8645232221326),46.8645232221326,-71.2571224213877
297,200433,Centre communautaire Champigny,7519.0,Boulevard Wilfrid-Hamel,Centres communautaires,0,0,POINT (-71.37328602110901 46.77587437365601),46.77587437365601,-71.37328602110901
298,104051,Centre communautaire Charles-Auguste-Savard,2155.0,Boulevard Bastien,Centres communautaires,0,0,POINT (-71.33611445544688 46.8580796963928),46.8580796963928,-71.33611445544688
299,201385,Centre communautaire Claude-Allard,3200.0,Avenue D'Amours,Centres communautaires,0,0,POINT (-71.31962520743195 46.77487168532158),46.77487168532158,-71.31962520743195
300,102795,Centre communautaire de Cap-Rouge,4473.0,Rue Saint-Félix,Centres communautaires,0,0,POINT (-71.35451634954526 46.74099599422021),46.74099599422021,-71.35451634954526
301,203081,Centre communautaire de la Pointe-de-Sainte-Foy,965.0,Rue Valentin,Centres communautaires,0,0,POINT (-71.32342987101876 46.75416471251475),46.75416471251475,-71.32342987101876
302,202471,Centre communautaire de Saint-Sacrement,1360.0,Boulevard de l'Entente,Centres communautaires,0,0,POINT (-71.25695818551742 46.79617529861999),46.79617529861999,-71.25695818551742
303,201234,Centre communautaire des Chutes,4551.0,Boulevard Sainte-Anne,Centres communautaires,0,0,POINT (-71.16117234793333 46.871989205981016),46.871989205981016,-71.16117234793333
304,201190,Centre communautaire du Plateau,8815.0,Avenue Jean-Paquin,Centres communautaires,0,0,POINT (-71.28230191039476 46.86340690403239),46.86340690403239,-71.28230191039476
305,201285,Centre communautaire du Saint-Gérard,3259.0,Route de l'Aéroport,Centres communautaires,0,0,POINT (-71.42981553974077 46.840939679204766),46.840939679204766,-71.42981553974077
306,104053,Centre communautaire Duberger,2341.0,Rue de la Rivière-du-Berger,Centres communautaires,0,0,POINT (-71.2944415935441 46.81015083871768),46.81015083871768,-71.2944415935441
307,103829,Centre communautaire Édifice Victorin-Beaucage,380.0,Rue Beaucage,Centres communautaires,0,0,POINT (-71.26625893621627 46.81392365523799),46.81392365523799,-71.26625893621627
308,100821,Centre communautaire Édouard-Lavergne,380.0,Rue Arago Ouest,Centres communautaires,0,0,POINT (-71.23295896647927 46.80741881214555),46.80741881214555,-71.23295896647927
309,104049,Centre communautaire Elzéar-Turcotte,2455.0,Boulevard Central,Centres communautaires,0,0,POINT (-71.29386764551089 46.810821777292496),46.810821777292496,-71.29386764551089
310,201311,Centre communautaire Ferland,1600.0,8e Avenue,Centres communautaires,0,0,POINT (-71.22869995493008 46.83237546070423),46.83237546070423,-71.22869995493008
311,104057,Centre communautaire Fernand-Dufour,380.0,Rue Chabot,Centres communautaires,0,0,POINT (-71.2647527334221 46.8128465628064),46.8128465628064,-71.2647527334221
312,104075,Centre communautaire J.-B.-Lafrance,4075.0,Rue Maria-Goretti,Centres communautaires,0,0,POINT (-71.31132889104913 46.80222538772464),46.80222538772464,-71.31132889104913
313,201667,Centre communautaire Jean-Guy Drolet,16.0,Rue Royal-Roussillon,Centres communautaires,0,0,POINT (-71.23558633419599 46.82692197984932),46.82692197984932,-71.23558633419599
314,104059,Centre communautaire Lebourgneuf,1650.0,Boulevard La Morille,Centres communautaires,0,0,POINT (-71.30771134341082 46.84244036835736),46.84244036835736,-71.30771134341082
315,104061,Centre communautaire Les Saules,4120.0,Rue De Musset,Centres communautaires,0,0,POINT (-71.32260549086597 46.81051276287215),46.81051276287215,-71.32260549086597
316,201275,Centre communautaire Loretteville,305.0,Rue Racine,Centres communautaires,0,0,POINT (-71.35980735628823 46.85059479762252),46.85059479762252,-71.35980735628823
317,104569,Centre communautaire Lucien-Borne,100.0,Chemin Sainte-Foy,Centres communautaires,0,0,POINT (-71.228659631545 46.80670294713945),46.80670294713945,-71.228659631545
318,201173,Centre communautaire Maison des Jeunes l'Intégrale,17099.0,Boulevard Henri-Bourassa,Centres communautaires,0,0,POINT (-71.29493659092095 46.888638304109996),46.888638304109996,-71.29493659092095
319,201313,Centre communautaire Marchand,2740.0,2e Avenue,Centres communautaires,0,0,POINT (-71.24070961626907 46.83744010607209),46.83744010607209,-71.24070961626907
320,100738,Centre communautaire Mères et Monde,,6e Avenue,Centres communautaires,0,0,POINT (-71.22444827248432 46.826467567342945),46.826467567342945,-71.22444827248432
321,104063,Centre communautaire Michel-Labadie,3705.0,Avenue Chauveau,Centres communautaires,0,0,POINT (-71.34661228992772 46.83254217406934),46.83254217406934,-71.34661228992772
322,202957,Centre communautaire Monseigneur-Marcoux,2025.0,Rue Adjutor-Rivard,Centres communautaires,0,0,POINT (-71.22416451838016 46.843212070407866),46.843212070407866,-71.22416451838016
323,104189,Centre communautaire Noël-Brulart,1229.0,Avenue du Chanoine-Morel,Centres communautaires,0,0,POINT (-71.24967942094355 46.785446501854175),46.785446501854175,-71.24967942094355
324,201279,Centre communautaire Paul-Émile Beaulieu,530.0,Rue Delage,Centres communautaires,0,0,POINT (-71.37678957410587 46.90734162242676),46.90734162242676,-71.37678957410587
325,105369,Centre communautaire Pierre-Garon,748.0,Boulevard Louis-XIV,Centres communautaires,0,0,POINT (-71.27055888630538 46.86029002492106),46.86029002492106,-71.27055888630538
326,201277,Centre communautaire Saint-Émile,2200.0,Rue de la Faune,Centres communautaires,0,0,POINT (-71.33561239107183 46.8730095860742),46.8730095860742,-71.33561239107183
327,201286,Centre communautaire Saint-Michel,1829.0,Boulevard Pie-XI Nord,Centres communautaires,0,0,POINT (-71.4504624598395 46.872596685363376),46.872596685363376,-71.4504624598395
328,202863,Centre communautaire YMCA-Saint-Roch,500.0,Rue du Pont,Centres communautaires,0,0,POINT (-71.2201886383684 46.814115467805),46.814115467805,-71.2201886383684
329,201787,Centre communautaire YWCA,855.0,Avenue Holland,Centres communautaires,0,0,POINT (-71.25133724571515 46.79415483899332),46.79415483899332,-71.25133724571515
330,202459,Centre culturel et communautaire de Charlesbourg,,74e Rue Est,Stationnements,0,0,POINT (-71.26454714065427 46.858719529180554),46.858719529180554,-71.26454714065427
331,201156,Centre culturel et communautaire de Charlesbourg,7575.0,Boulevard Henri-Bourassa,Centres communautaires,0,0,POINT (-71.26521214407464 46.859161290360596),46.859161290360596,-71.26521214407464
332,201283,Centre culturel Georges-Dor,3490.0,Route de l'Aéroport,Centres communautaires,0,0,POINT (-71.43523759624881 46.84350676847192),46.84350676847192,-71.43523759624881
333,103789,Centre d'art La Chapelle,620.0,Avenue Plante,Centres d'art,0,0,POINT (-71.26143818379244 46.824450120742426),46.824450120742426,-71.26143818379244
334,103831,Centre d'art La Maison Mauger,2185.0,Boulevard Bastien,Centres d'art,0,0,POINT (-71.33666862786566 46.858059940542844),46.858059940542844,-71.33666862786566
335,201363,Centre d'art Maison des Jésuites-de-Sillery,2320.0,Chemin du Foulon,Bâtiments patrimoniaux,0,0,POINT (-71.25805871557971 46.76851420120094),46.76851420120094,-71.25805871557971
336,109077,Centre d'art Maison Hamel-Bruneau,,Chemin Saint-Louis,Centres d'art,0,0,POINT (-71.27318246640702 46.767165293855214),46.767165293855214,-71.27318246640702
337,109709,Centre d'art Maison Léon-Provancher,,Rue Provancher,Centres d'art,0,0,POINT (-71.34366322264474 46.7509324491815),46.7509324491815,-71.34366322264474
338,103833,Centre d'art Maison O'Neil,3160.0,Boulevard Wilfrid-Hamel,Centres d'art,0,0,POINT (-71.30727320812716 46.80701813696261),46.80701813696261,-71.30727320812716
339,109315,Centre d'art Maison Routhier,3325.0,Rue Rochambeau,Centres d'art,0,0,POINT (-71.31976462641389 46.76873363897796),46.76873363897796,-71.31976462641389
340,201161,Centre d'art Maison Sanfaçon-Paradis,1439.0,Boulevard Louis-XIV,Centres d'art,0,0,POINT (-71.24793492859419 46.8796744681965),46.8796744681965,-71.24793492859419
341,105371,Centre d'art Moulin des Jésuites,7960.0,Boulevard Henri-Bourassa,Centres d'art,0,0,POINT (-71.26695463912166 46.86256961657315),46.86256961657315,-71.26695463912166
342,107509,Centre d'art Palais Montcalm,,Place D'Youville,Centres d'art,0,0,POINT (-71.21331624376843 46.811973257598375),46.811973257598375,-71.21331624376843
343,104651,Centre d'art Villa Bagatelle,1563.0,Boulevard Laurier,Centres d'art,0,0,POINT (-71.24680338803896 46.78844511280339),46.78844511280339,-71.24680338803896
344,201380,Centre de céramique de Ste-Foy,2130.0,Rue de la Somme,Centres de loisirs,0,0,POINT (-71.26694517686222 46.78713943303239),46.78713943303239,-71.26694517686222
345,200533,Centre de foires,250.0,Boulevard Wilfrid-Hamel,Centre de Foires,0,0,POINT (-71.25081846787366 46.82601686574517),46.82601686574517,-71.25081846787366
346,201990,Centre de glaces Intact Assurance,930.0,Avenue Roland-Beaudin,Stationnements,0,0,POINT (-71.2982712852152 46.77073814518923),46.77073814518923,-71.2982712852152
347,102351,Centre de glaces Intact Assurance,930.0,Avenue Roland-Beaudin,Arénas,0,0,POINT (-71.3000458920631 46.77093876365295),46.77093876365295,-71.3000458920631
348,201745,Centre de glaces Intact Assurance,,Avenue Roland-Beaudin,Stationnements,0,0,POINT (-71.30024889763278 46.77193378968024),46.77193378968024,-71.30024889763278
349,201077,Centre de glisse Myrand,2150.0,Avenue Chapdelaine,Centres de plein air,0,0,POINT (-71.27609919318222 46.79210028470518),46.79210028470518,-71.27609919318222
350,100838,Centre de l'environnement,870.0,Avenue De Salaberry,Centres culturels,0,0,POINT (-71.22730249915489 46.805746084054654),46.805746084054654,-71.22730249915489
351,201231,Centre de loisirs Cambert,280.0,Rue Cambert,Centres de loisirs,0,0,POINT (-71.21442660327929 46.90546448385229),46.90546448385229,-71.21442660327929
352,202472,Centre de loisirs de Saint-Sacrement,,Boulevard de l'Entente,Centres de loisirs,0,0,POINT (-71.25725171291256 46.796065849485004),46.796065849485004,-71.25725171291256
353,201384,Centre de loisirs des Trois-Saisons,1390.0,Rue Buffon,Centres de loisirs,0,0,POINT (-71.38009192866743 46.814634211327075),46.814634211327075,-71.38009192866743
354,201220,Centre de loisirs du Petit-Village,2900.0,Boulevard du Loiret,Centres de loisirs,0,0,POINT (-71.23387277922888 46.85288302489361),46.85288302489361,-71.23387277922888
355,201227,Centre de loisirs Jean-Guyon,153.0,Avenue des Sablonnières,Centres de loisirs,0,0,POINT (-71.19717232351046 46.90626226083555),46.90626226083555,-71.19717232351046
356,201221,Centre de loisirs la Cavée,69.0,Avenue Juchereau,Centres de loisirs,0,0,POINT (-71.19539618968925 46.86038250956848),46.86038250956848,-71.19539618968925
357,201222,Centre de loisirs la Ribambelle,333.0,Rue Perroteau,Centres de loisirs,0,0,POINT (-71.20022241438689 46.88944916675943),46.88944916675943,-71.20022241438689
358,201229,Centre de loisirs la Sablière,156.0,Rue Bertrand,Centres de loisirs,0,0,POINT (-71.18968053624037 46.905281863352684),46.905281863352684,-71.18968053624037
359,201225,Centre de loisirs Monseigneur-de-Laval,2.0,Rue du Fargy,Centres de loisirs,0,0,POINT (-71.18978633266978 46.85838286628027),46.85838286628027,-71.18978633266978
360,201665,Centre de loisirs Montcalm,265.0,Boulevard René-Lévesque Ouest,Centres de loisirs,0,0,POINT (-71.22887303316212 46.802732063198455),46.802732063198455,-71.22887303316212
361,201369,Centre de loisirs Notre-Dame-de-Foy,771.0,Rue Jacques-Berthiaume,Centres de loisirs,0,0,POINT (-71.30483692797507 46.78005802438352),46.78005802438352,-71.30483692797507
362,104469,Centre de loisirs Odilon-Blanchette,49.0,Avenue Ruel,Centres récréatifs,0,0,POINT (-71.15775626587883 46.87694744761562),46.87694744761562,-71.15775626587883
363,201223,Centre de loisirs Pavillon Royal,3365.0,Chemin Royal,Centres de loisirs,0,0,POINT (-71.20824251779841 46.8526295674152),46.8526295674152,-71.20824251779841
364,201065,Centre de loisirs Pie-XII,909.0,Boulevard Pie-XII,Centres de loisirs,0,0,POINT (-71.32130369063961 46.76133831143732),46.76133831143732,-71.32130369063961
365,201382,Centre de loisirs Provancher,4170.0,Rue Michel-Hervé,Pavillons de services,0,0,POINT (-71.34242925745025 46.75074626368401),46.75074626368401,-71.34242925745025
366,201381,Centre de loisirs Saint-Ange,1545.0,Rang Saint-Ange,Centres de loisirs,0,0,POINT (-71.40923620944099 46.76616398893724),46.76616398893724,-71.40923620944099
367,201375,Centre de loisirs Sainte-Geneviève,690.0,Avenue de Cherbourg,Centres de loisirs,0,0,POINT (-71.3194928745585 46.77664138472997),46.77664138472997,-71.3194928745585
368,201230,Centre de loisirs Sainte-Gertrude,788.0,Avenue du Cénacle,Centres de loisirs,0,0,POINT (-71.18830177698506 46.87077437569955),46.87077437569955,-71.18830177698506
369,201377,Centre de loisirs Sainte-Ursule,3224.0,Rue Armand-Hamelin,Centres de loisirs,0,0,POINT (-71.30803117496129 46.7571401529832),46.7571401529832,-71.30803117496129
370,201371,Centre de loisirs Saint-Jean-Baptiste-De La Salle,2608.0,Rue Biencourt,Centres de loisirs,0,0,POINT (-71.2964229285485 46.78439406442257),46.78439406442257,-71.2964229285485
371,201372,Centre de loisirs Saint-Louis-de-France,1560.0,Route de l'Église,Centres de loisirs,0,0,POINT (-71.28007990371121 46.760536874001744),46.760536874001744,-71.28007990371121
372,201373,Centre de loisirs Saint-Mathieu,1000.0,Rue de Bar-le-Duc,Centres de loisirs,0,0,POINT (-71.30676335575384 46.766811844578115),46.766811844578115,-71.30676335575384
373,201374,Centre de loisirs Saint-Thomas-d'Aquin,895.0,Avenue Myrand,Centres de loisirs,0,0,POINT (-71.26694517686222 46.78713943303239),46.78713943303239,-71.26694517686222
374,201005,Centre de loisirs Ulric-Turcotte,35.0,Rue Vachon,Centres de loisirs,0,0,POINT (-71.15894828347412 46.88636726363672),46.88636726363672,-71.15894828347412
375,104669,Centre de plein air de Beauport,95.0,Rue de la Sérénité,Centres de plein air,0,0,POINT (-71.17566264180006 46.902833495205556),46.902833495205556,-71.17566264180006
376,201419,Centre de services Claude-Germain,202.0,Rue Huot,Pavillons de services,0,0,POINT (-71.37901955517566 46.76629659813495),46.76629659813495,-71.37901955517566
377,201415,Centre de services de Bélair,3110.0,Avenue Notre-Dame,Pavillons de services,0,0,POINT (-71.41687234046121 46.79587677371545),46.79587677371545,-71.41687234046121
378,201424,Centre de services de Champigny,1836.0,Avenue Jules-Verne,Pavillons de services,0,0,POINT (-71.3643187929306 46.77270927612726),46.77270927612726,-71.3643187929306
379,201403,Centre de services de la Falaise,1615.0,Côte à Gignac,Pavillons de services,0,0,POINT (-71.2672561303945 46.76627862986445),46.76627862986445,-71.2672561303945
380,201399,Centre de services de l'Anse,2201.0,Côte de Sillery,Pavillons de services,0,0,POINT (-71.25234739300733 46.770651037734446),46.770651037734446,-71.25234739300733
381,201410,Centre de services des Écores,4001.0,Rue Charles-A.-Roy,Pavillons de services,0,0,POINT (-71.35174593891604 46.76056604241104),46.76056604241104,-71.35174593891604
382,201425,Centre de services des Potiers,4333.0,Rue Bégin,Pavillons de services,0,0,POINT (-71.35044739162946 46.74932207891062),46.74932207891062,-71.35044739162946
383,201416,Centre de services des Primevères,1465.0,Rue Félix-Antoine-Savard,Pavillons de services,0,0,POINT (-71.36963107760444 46.77422133669481),46.77422133669481,-71.36963107760444
384,201423,Centre de services des Sources,1140.0,Rue du Capitaine-Bernier,Pavillons de services,0,0,POINT (-71.36277914148391 46.76652815839761),46.76652815839761,-71.36277914148391
385,201417,Centre de services des Trois-Saisons,1469.0,Rue Buffon,Pavillons de services,0,0,POINT (-71.38009192657607 46.81463408314413),46.81463408314413,-71.38009192657607
386,201407,Centre de services Du Buisson,2140.0,Rue Marie-Victorin,Pavillons de services,0,0,POINT (-71.25809982764464 46.779147120663),46.779147120663,-71.25809982764464
387,201411,Centre de services du Plateau,4575.0,Rue de la Promenade-des-Soeurs,Pavillons de services,0,0,POINT (-71.36479538812566 46.7468155183488),46.7468155183488,-71.36479538812566
388,201427,Centre de services Fénelon,1260.0,Rue Fénelon,Pavillons de services,0,0,POINT (-71.3673386324514 46.81546285651111),46.81546285651111,-71.3673386324514
389,201420,Centre de services Kiwanis,1818.0,Avenue Jules-Verne,Pavillons de services,0,0,POINT (-71.3613133271659 46.77381574417634),46.77381574417634,-71.3613133271659
390,201428,Centre de services Malraux,108.0,Rue Malraux,Pavillons de services,0,0,POINT (-71.38663144016041 46.765497272909414),46.765497272909414,-71.38663144016041
391,201409,Centre de services Roland-Beaudin,929.0,Avenue Roland-Beaudin,Pavillons de services,0,0,POINT (-71.29889394751301 46.77290540695559),46.77290540695559,-71.29889394751301
392,201405,Centre de services Ross,1290.0,Avenue Ernest-Lavigne,Pavillons de services,0,0,POINT (-71.26632702693844 46.7740035702357),46.7740035702357,-71.26632702693844
393,201393,Centre de services Saint-Benoît,3454.0,Rue Rochambeau,Pavillons de services,0,0,POINT (-71.32574639396988 46.76585223856759),46.76585223856759,-71.32574639396988
394,201406,Centre de services Saint-Charles-Garnier,1730.0,Rue Sheppard,Pavillons de services,0,0,POINT (-71.24980490535089 46.78454238670303),46.78454238670303,-71.24980490535089
395,201395,Centre de services Saint-Denys,2770.0,Rue de la Picardie,Pavillons de services,0,0,POINT (-71.29079209695472 46.774140633641466),46.774140633641466,-71.29079209695472
396,201408,Centre de services Saint-Louis-de-France,1591.0,Rue du Sieur-D'Argenteuil,Pavillons de services,0,0,POINT (-71.28257188662191 46.76084722901294),46.76084722901294,-71.28257188662191
397,201397,Centre de services Saint-Yves,2530.0,Rue Anthony-Law,Pavillons de services,0,0,POINT (-71.27270309749694 46.770609854285325),46.770609854285325,-71.27270309749694
398,201379,Centre de yoga de Sainte-Foy,844.0,Rue Paradis,Centres de loisirs,0,0,POINT (-71.26667155165482 46.78726291072477),46.78726291072477,-71.26667155165482
399,201235,Centre Deblois,2130.0,Avenue de l'École,Centres communautaires,0,0,POINT (-71.21272671025898 46.849671261845984),46.849671261845984,-71.21272671025898
400,107429,Centre des Congrès de Québec,,Boulevard René-Lévesque Est,Centre des congrès,0,0,POINT (-71.21656969991122 46.81018567961474),46.81018567961474,-71.21656969991122
401,201545,Centre d'hébergement Champlain des Montagnes,791.0,Rue de Sherwood,Centres d'hébergement,0,0,POINT (-71.32024405792646 46.90502353564475),46.90502353564475,-71.32024405792646
402,201569,Centre d'hébergement Charlesbourg,7150.0,Boulevard Cloutier,Centres d'hébergement,0,0,POINT (-71.27424486810874 46.851354101895645),46.851354101895645,-71.27424486810874
403,201551,Centre d'hébergement d'Assise,45.0,Rue Leclerc,Centres d'hébergement,0,0,POINT (-71.2387375707579 46.8285710845964),46.8285710845964,-71.2387375707579
404,201568,Centre d'hébergement de Limoilou,1401.0,Chemin de la Canardière,Centres d'hébergement,0,0,POINT (-71.22369633170383 46.83647854559238),46.83647854559238,-71.22369633170383
405,201547,Centre d'hébergement du Boisé Ltée,3690.0,Boulevard Neilson,Centres d'hébergement,0,0,POINT (-71.32139919790511 46.754023332631405),46.754023332631405,-71.32139919790511
406,201573,Centre d'hébergement du Fargy,700.0,Boulevard des Chutes,Centres d'hébergement,0,0,POINT (-71.18782651524651 46.85704853757887),46.85704853757887,-71.18782651524651
407,201563,Centre d'hébergement Le Faubourg,925.0,Avenue Turnbull,Centres d'hébergement,0,0,POINT (-71.22407344294861 46.80734503840693),46.80734503840693,-71.22407344294861
408,201571,Centre d'hébergement Loretteville,165.0,Rue Lessard,Centres d'hébergement,0,0,POINT (-71.35040426133418 46.85017235587924),46.85017235587924,-71.35040426133418
409,201565,Centre d'hébergement Louis-Hébert,1550.0,Rue de la Pointe-aux-Lièvres,Centres d'hébergement,0,0,POINT (-71.24405950217651 46.8241930557993),46.8241930557993,-71.24405950217651
410,201566,Centre d'hébergement Notre-Dame-de-Lourdes,105.0,Rue Hermine,Centres d'hébergement,0,0,POINT (-71.23248547748507 46.809988233949035),46.809988233949035,-71.23248547748507
411,201562,Centre d'hébergement Sacré-Coeur,1.0,Avenue du Sacré-Coeur,Centres d'hébergement,0,0,POINT (-71.24581998481624 46.8130118615027),46.8130118615027,-71.24581998481624
412,201561,Centre d'hébergement Sacré-Coeur,1.0,Avenue du Sacré-Coeur,Centres d'hébergement,0,0,POINT (-71.24512708107459 46.8129679874379),46.8129679874379,-71.24512708107459
413,201567,Centre d'hébergement Saint-Antoine,1451.0,Boulevard Père-Lelièvre,Centres d'hébergement,0,0,POINT (-71.27780931174078 46.80970079697427),46.80970079697427,-71.27780931174078
414,201549,Centre d'hébergement Saint-Jean-Eudes,6000.0,3e Avenue Ouest,Centres d'hébergement,0,0,POINT (-71.26047028612578 46.850525499785114),46.850525499785114,-71.26047028612578
415,202014,Centre écologique Léopold-E.-Beaulieu,433.0,Rue Delage,Centres culturels,0,0,POINT (-71.37239291429272 46.91032954556781),46.91032954556781,-71.37239291429272
416,102269,Centre hospitalier de l'Université Laval,2705.0,Boulevard Laurier,Hôpitaux,0,0,POINT (-71.28344242085564 46.76868650091302),46.76868650091302,-71.28344242085564
417,201552,Centre hospitalier Notre-Dame-du-Chemin,510.0,Chemin Sainte-Foy,Centres d'hébergement,0,0,POINT (-71.23592442447693 46.80279610006311),46.80279610006311,-71.23592442447693
418,102267,Centre hospitalier Robert-Giffard,,Chemin de la Canardière,Hôpitaux,0,0,POINT (-71.22072592305575 46.847932187385126),46.847932187385126,-71.22072592305575
419,101749,Centre Jeunesse Atout,1460.0,Chemin Sainte-Foy,Écoles spécialisées,0,0,POINT (-71.25701539392628 46.793809804502764),46.793809804502764,-71.25701539392628
420,201271,Centre Marc-Forrez,150.0,Boulevard des Étudiants,Centres de loisirs,0,0,POINT (-71.36385795051459 46.854404679189116),46.854404679189116,-71.36385795051459
421,201387,Centre musical Uni-Son de Sillery,1675.0,Rue Dina-Bélanger,Centres communautaires,0,0,POINT (-71.25015358658538 46.78563229330453),46.78563229330453,-71.25015358658538
422,104065,Centre récréatif de l'Apprenti-Sage,2200.0,Rue Coursol,Centres récréatifs,0,0,POINT (-71.32711198556001 46.84675379067765),46.84675379067765,-71.32711198556001
423,104067,Centre récréatif Laurence-Perron,420.0,Rue Beaucage,Centres récréatifs,0,0,POINT (-71.26656838755537 46.81352237420784),46.81352237420784,-71.26656838755537
424,107589,Centre récréatif Monseigneur-Bouffard,680.0,Rue Raoul-Jobin,Centres récréatifs,0,0,POINT (-71.24405933429853 46.80790417919925),46.80790417919925,-71.24405933429853
425,107529,Centre récréatif piscine Wilfrid-Hamel,,Rue Bigaouette,Centres récréatifs,0,0,POINT (-71.24146500348547 46.812084410485596),46.812084410485596,-71.24146500348547
426,105209,Centre récréatif Sainte-Foy,930.0,Avenue Roland-Beaudin,Centres récréatifs,0,0,POINT (-71.30004615922016 46.77093878877471),46.77093878877471,-71.30004615922016
427,201159,Centre récréatif Saint-Rodrigue,130.0,50e Rue Est,Centres récréatifs,0,0,POINT (-71.25154730862279 46.84680793899437),46.84680793899437,-71.25154730862279
428,201203,Centre sportif Alexis-Bérubé,2175.0,Avenue Saint-Clément,Centres sportifs,0,0,POINT (-71.21236461084261 46.850460605003505),46.850460605003505,-71.21236461084261
429,102333,Centre sportif Marcel-Bédard,655.0,Boulevard des Chutes,Arénas,0,0,POINT (-71.18975274953263 46.85747633983049),46.85747633983049,-71.18975274953263
430,102329,Centre sportif Marc-Simoneau,3500.0,Rue Cambronne,Centres sportifs,0,0,POINT (-71.20937252730887 46.861635416039846),46.861635416039846,-71.20937252730887
431,202379,Centre Vidéotron,250.0,Boulevard Wilfrid-Hamel,Arénas,0,0,POINT (-71.24737804884342 46.82901517951634),46.82901517951634,-71.24737804884342
432,101779,C.F.P. de Limoilou,2050.0,8e Avenue,Écoles CFP,0,0,POINT (-71.23094540039804 46.83460583370116),46.83460583370116,-71.23094540039804
433,101773,C.F.P. de Neufchâtel,3400.0,Avenue Chauveau,Écoles CFP,0,0,POINT (-71.34499973516301 46.83630542171148),46.83630542171148,-71.34499973516301
434,101781,C.F.P. de Québec,1925.0,Rue Monseigneur-Plessis,Écoles CFP,0,0,POINT (-71.25209773627371 46.81892347035698),46.81892347035698,-71.25209773627371
435,101775,C.F.P. d'Entreprise de la Capitale,840.0,Rue Raoul-Jobin,Écoles CFP,0,0,POINT (-71.24746852051084 46.80601123241422),46.80601123241422,-71.24746852051084
436,101877,C.F.P. Eastern Québec,3005.0,Rue William-Stuart,Écoles CFP,0,0,POINT (-71.28669827787277 46.75810649277071),46.75810649277071,-71.28669827787277
437,102107,C.F.P. en Transport de Charlesbourg,700.0,Rue de l'Argon,Écoles CFP,0,0,POINT (-71.32677821562226 46.88881298915651),46.88881298915651,-71.32677821562226
438,201135,C.F.P. Fierbourg,800.0,Rue de la Sorbonne,Écoles CFP,0,0,POINT (-71.25646917513541 46.863639724870666),46.863639724870666,-71.25646917513541
439,103569,C.F.P. Le Fierbourg,337.0,76e Rue Ouest,Écoles secondaires,0,0,POINT (-71.27004696614772 46.857987951390726),46.857987951390726,-71.27004696614772
440,101789,C.F.P. Louis-Jolliet,1201.0,Rue de la Pointe-aux-Lièvres,Écoles CFP,0,0,POINT (-71.24139246990016 46.8214974537651),46.8214974537651,-71.24139246990016
441,101863,C.F.P. Marie-Rollet,,Boulevard Hochelaga,Écoles CFP,0,0,POINT (-71.29619090564913 46.767713281239324),46.767713281239324,-71.29619090564913
442,101867,C.F.P. Maurice-Barbeau,762.0,Rue Jacques-Berthiaume,Écoles CFP,0,0,POINT (-71.30669259548854 46.7791832034404),46.7791832034404,-71.30669259548854
443,102111,C.F.P. Samuel-De Champlain,2740.0,Avenue Saint-David,Écoles CFP,0,0,POINT (-71.20929724400874 46.860263470333294),46.860263470333294,-71.20929724400874
444,201243,Chalet aux Pignons Verts,121.0,Rue Vachon,Pavillons de services,0,0,POINT (-71.15908509247934 46.88827729384395),46.88827729384395,-71.15908509247934
445,201170,Chalet Bon-Pasteur,395.0,Rue du Bienheureux-Jean-XXIII,Pavillons de services,0,0,POINT (-71.3091695016387 46.899723326078266),46.899723326078266,-71.3091695016387
446,201172,Chalet Bourg-Royal,1435.0,Boulevard Louis-XIV,Pavillons de services,0,0,POINT (-71.24852131062936 46.87965494583875),46.87965494583875,-71.24852131062936
447,201151,Chalet Chabot,1641.0,Avenue de Colmar,Pavillons de services,0,0,POINT (-71.27119111779277 46.87743367197253),46.87743367197253,-71.27119111779277
448,201247,Chalet Chevalier,491.0,Rue du Méandre,Pavillons de services,0,0,POINT (-71.21474483530464 46.88775260617589),46.88775260617589,-71.21474483530464
449,201292,Chalet de l'Orme,45.0,Rue de la Falaise-Verte,Pavillons de services,0,0,POINT (-71.34830493468344 46.85470183794639),46.85470183794639,-71.34830493468344
450,201296,Chalet de services de la Piscine,6106.0,Rue de l'Accueil,Pavillons de services,0,0,POINT (-71.33284143739657 46.87114288629894),46.87114288629894,-71.33284143739657
451,201177,Chalet de services de la Piscine du parc Maria-Goretti,7475.0,Avenue Paul-Comtois,Pavillons de services,0,0,POINT (-71.27178037783392 46.856279506320746),46.856279506320746,-71.27178037783392
452,201175,Chalet de services de la Piscine du parc Maurice-Dorion,8815.0,Avenue Jean-Paquin,Pavillons de services,0,0,POINT (-71.28230196771302 46.86340678668832),46.86340678668832,-71.28230196771302
