ID,NOM_TOPOGRAPHIE,NO_CIVIQUE,RUE,DESCRIPTION,SUPERFICIE,PERIMETRE,GEOMETRIE
202786,Bassin de rétention Rigel,,Rue de Rigel,Bassins de rétention,0,0,POINT (-71.3216491574774 46.8800341833166)
200720,Bassin de rétention Roland-Bédard A,,Rue Armand-Viau,Bassins de rétention,0,0,POINT (-71.33722363824829 46.81704897904305)
200719,Bassin de rétention Roland-Bédard B,,Rue Armand-Viau,Bassins de rétention,0,0,POINT (-71.33524768052423 46.81575810516883)
200821,Bassin de rétention Sabourin,,Rue Bessette,Bassins de rétention,0,0,POINT (-71.19451844909102 46.89018911512802)
200940,Bassin de rétention Saint-Amour,,Rue Saint-Amour,Bassins de rétention,0,0,POINT (-71.30986738989515 46.893009136418414)
200929,Bassin de rétention Saint-Viateur,,Rue Saint-Viateur,Bassins de rétention,0,0,POINT (-71.24007372383308 46.878367938665534)
203071,Bassin de rétention Saulois,,Rue des Saulois,Bassins de rétention,0,0,POINT (-71.34730711558198 46.82759496930193)
200887,Bassin de rétention Savard,,Rue de la Camomille,Bassins de rétention,0,0,POINT (-71.33473782038084 46.84962493837485)
200855,Bassin de rétention Simone-Routier,,Rue Simone-Routier,Bassins de rétention,0,0,POINT (-71.20534721528284 46.91214128129644)
200927,Bassin de rétention Sully,,Avenue Sully,Bassins de rétention,0,0,POINT (-71.25194707109058 46.87028770617351)
200563,Bassin de rétention Tardif,,Rue Tardif,Bassins de rétention,0,0,POINT (-71.19493355127437 46.908830348801075)
200701,Bassin de rétention Vézina,,Rue de Cassiopée,Bassins de rétention,0,0,POINT (-71.33159516198467 46.88454647445492)
200884,Bassin de rétention Virginia-Woolf,,Rue Virginia-Woolf,Bassins de rétention,0,0,POINT (-71.30835172986663 46.84655432313271)
200943,Bassin de rétention Vulcain,,Rue du Monarque,Bassins de rétention,0,0,POINT (-71.3524985123567 46.90679422708496)
202785,Bassin des Rocailles,,Rue des Rocailles,Bassins de rétention,0,0,POINT (-71.28794792881327 46.831635934766666)
200451,Bassin Réservoir Lenoir,,Rue Lenoir,Bassins de rétention,0,0,POINT (-71.31986941440654 46.78240316119474)
201153,Bâtiment du Parc Saint-Viateur,705,Rue Saint-Viateur,Centres de loisirs,0,0,POINT (-71.2415097971561 46.87845241034938)
201613,Bâtiment municipal Amphithéâtre-Auditorium-5e R,325,5e Rue,Bâtiments municipaux,0,0,POINT (-71.22643324149405 46.82370175184789)
201631,Bâtiment municipal Centre de service Saint-Jacques,5548,Boulevard Saint-Jacques,Bâtiments municipaux,0,0,POINT (-71.31955646468964 46.8241897636816)
102415,Bibliothèque Aliette-Marchand,243,Boulevard Pierre-Bertrand,Bibliothèques,0,0,POINT (-71.26362716899405 46.813323470171795)
102367,Bibliothèque Bon-Pasteur,425,Rue du Bienheureux-Jean-XXIII,Bibliothèques,0,0,POINT (-71.30885810255758 46.90082465397613)
101576,Bibliothèque Canardière,1601,Chemin de la Canardière,Bibliothèques,0,0,POINT (-71.22261964931724 46.83734051564629)
102407,Bibliothèque Champigny,1465,Rue Félix-Antoine-Savard,Bibliothèques,0,0,POINT (-71.36912597471868 46.77405733656167)
109091,Bibliothèque Charles-H.-Blais,1445,Avenue Maguire,Bibliothèques,0,0,POINT (-71.25057682951675 46.77956804035883)
200236,Bibliothèque Chrystine-Brouillet,264,Rue Racine,Bibliothèques,0,0,POINT (-71.35982287045164 46.85278337230247)
102397,Bibliothèque Claire-Martin,755,Rue Saint-Jean,Bibliothèques,0,0,POINT (-71.21758897715236 46.81092540157669)
102379,Bibliothèque Collège-des-Jésuites,1120,Boulevard René-Lévesque Ouest,Bibliothèques,0,0,POINT (-71.243747183529 46.79506793767212)
102417,Bibliothèque de l'Université Laval,,Avenue des Sciences-Humaines,Bibliothèques,0,0,POINT (-71.27384175337762 46.78256105767393)
202791,Bibliothèque de Saint-Sauveur,,Rue Raoul-Jobin,Bibliothèques,0,0,POINT (-71.23774504176677 46.81150541991714)
107609,Bibliothèque du Centre récréatif Saint-Roch,230,Rue du Pont,Bibliothèques,0,0,POINT (-71.22358436125636 46.81786266882252)
102359,Bibliothèque du Chemin-Royal,3095,Chemin Royal,Bibliothèques,0,0,POINT (-71.21181948085356 46.849799022506915)
102365,Bibliothèque du Jardin,4215,Avenue des Sauges,Bibliothèques,0,0,POINT (-71.28358001820231 46.88106380716441)
102357,Bibliothèque Étienne-Parent,3515,Rue Clemenceau,Bibliothèques,0,0,POINT (-71.21104148773732 46.865723781457184)
103769,Bibliothèque Félix-Leclerc,1465,Rue de l'Innovation,Bibliothèques,0,0,POINT (-71.4192853712058 46.857276641922745)
202453,Bibliothèque Fernand-Dumont,2,Rue Monseigneur-Marc-Leclerc,Bibliothèques,0,0,POINT (-71.1557061085986 46.878310627227194)
102353,Bibliothèque Gabrielle-Roy (fermée temp.),350,Rue Saint-Joseph Est,Bibliothèques,0,0,POINT (-71.2259743392493 46.81419626937488)
202551,Bibliothèque Jean-Baptiste-Duberger,2475,Boulevard Central,Bibliothèques,0,0,POINT (-71.29407800769175 46.810960758777114)
200237,Bibliothèque Le Tournesol,530,Rue Delage,Bibliothèques,0,0,POINT (-71.37678957410587 46.90734162242676)
102383,Bibliothèque Lebourgneuf,1650,Boulevard La Morille,Bibliothèques,0,0,POINT (-71.30747040070558 46.84224612294434)
102399,Bibliothèque Maison de la Littérature,37,Rue Sainte-Angèle,Bibliothèques,0,0,POINT (-71.21099937045544 46.812885558574926)
109989,Bibliothèque Monique-Corriveau,1100,Route de l'Église,Bibliothèques,0,0,POINT (-71.29424810439983 46.77011086222117)
101578,Bibliothèque Neufchâtel,4060,Rue Blain,Bibliothèques,0,0,POINT (-71.35746972133565 46.835210026031874)
103529,Bibliothèque Paul-Aimé-Paiement,7950,1re Avenue,Bibliothèques,0,0,POINT (-71.26883604576459 46.86105497297582)
102361,Bibliothèque Roger-Lemelin,4705,Rue de la Promenade-des-Soeurs,Bibliothèques,0,0,POINT (-71.3615514338597 46.746507781749756)
100693,Bibliothèque Romain-Langlois,2035,Boulevard Masson,Bibliothèques,0,0,POINT (-71.31821292706748 46.80731117377923)
100914,Bibliothèque Saint-Albert,5,Rue des Ormes,Bibliothèques,0,0,POINT (-71.24348208428843 46.83552710640613)
102393,Bibliothèque Saint-André,2155,Boulevard Bastien,Bibliothèques,0,0,POINT (-71.33611445544688 46.8580796963928)
102395,Bibliothèque Saint-Charles,400,4e Avenue,Bibliothèques,0,0,POINT (-71.22426754769602 46.823734764812365)
106141,Bureau administratif de La Haute-Saint-Charles,305,Rue Racine,Bureaux administratifs,0,0,POINT (-71.35980735628823 46.85059479762252)
102791,Bureau administratif de Limoilou,1310,1re Avenue,Bureaux administratifs,0,0,POINT (-71.2348745467379 46.82736214684028)
201113,Bureau administratif Éclairage publ.signal. lumineuse,395,Rue Desrochers,Bureaux administratifs,0,0,POINT (-71.2702613911105 46.81887345372066)
201251,Bureau administratif Fargy,655,Boulevard des Chutes,Pavillons de services,0,0,POINT (-71.18955470211868 46.857043137355745)
201263,Bureau administratif Hugues-Pommier,20,Rue Hugues-Pommier,Pavillons de services,0,0,POINT (-71.19369833707967 46.86020704077599)
200497,Bureau administratif Les Rivières,100,Rue Chabot,Bureaux administratifs,0,0,POINT (-71.25597769380029 46.81692845076585)
201265,Bureau administratif Sociocommunautaire de Beauport,3095,Chemin Royal,Pavillons de services,0,0,POINT (-71.21181948085356 46.849799022506915)
103589,Bureau d'arrondissement de Beauport,10,Rue Hugues-Pommier,Bureaux d'arrondissement,0,0,POINT (-71.1932529059288 46.85944573749207)
102777,Bureau d'arrondissement de Charlesbourg,160,76e Rue Est,Bureaux d'arrondissement,0,0,POINT (-71.26614491097378 46.85905729561384)
102299,Bureau d'arrondissement de La Cité-Limoilou,399,Rue Saint-Joseph Est,Bureaux d'arrondissement,0,0,POINT (-71.22493610368053 46.81391806450286)
104229,Bureau d'arrondissement de La Haute-Saint-Charles,3490,Route de l'Aéroport,Bureaux d'arrondissement,0,0,POINT (-71.43523759624881 46.84350676847192)
102775,Bureau d'arrondissement de Sainte-Foy-Sillery-Cap-Rouge,1130,Route de l'Église,Bureaux d'arrondissement,0,0,POINT (-71.29295519458738 46.7692471042381)
102771,Bureau d'arrondissement des Rivières,330,Rue Chabot,Bureaux d'arrondissement,0,0,POINT (-71.26362716899405 46.813323470171795)
104655,Butte Laurier,,Boulevard Laurier,Écrans,0,0,POINT (-71.26681492325415 46.7778178268264)
201364,C. d'interprét. histo. Ste-Foy,2825,Chemin Sainte-Foy,Bâtiments patrimoniaux,0,0,POINT (-71.30354280108781 46.77866027663673)
201703,Carrefour communautaire de Charlesbourg,7260,Boulevard Cloutier,Centres communautaires,0,0,POINT (-71.27346289573899 46.85358897393424)
200659,Carrière Union Ltée,,Boulevard Pierre-Bertrand,Carrières  et Sablières,0,0,POINT (-71.30233903830694 46.857671244623994)
200686,Carrières Québec Inc.,,Boulevard Louis-XIV,Carrières  et Sablières,0,0,POINT (-71.2965443017448 46.858535388653)
200689,Carrières Québec Inc.,777,Avenue Larue,Carrières  et Sablières,0,0,POINT (-71.1769400480028 46.89085084947743)
200687,Carrières Québec Inc.,,Boulevard Jean-Talon Ouest,Carrières  et Sablières,0,0,POINT (-71.30721170240867 46.86862275481668)
109991,Caserne Champigny (#10),1808,Avenue Jules-Verne,Casernes de pompiers,0,0,POINT (-71.36100916840597 46.77516219613033)
102809,Caserne de Beauport (#7),255,Rue Clemenceau,Casernes de pompiers,0,0,POINT (-71.1826136921268 46.87903048664362)
200359,Caserne de Beauport-Nord (#17),2681,Boulevard Louis-XIV,Casernes de pompiers,0,0,POINT (-71.18708085752336 46.8993910728677)
102815,Caserne de Charlesbourg (#8),4252,Rue d'Orsainville,Casernes de pompiers,0,0,POINT (-71.28423135484405 46.88097781325864)
102817,Caserne de Sainte-Foy (#9),1130,Route de l'Église,Casernes de pompiers,0,0,POINT (-71.29350984395288 46.76939126423867)
102831,Caserne de Sillery (#15),1445,Avenue Maguire,Casernes de pompiers,0,0,POINT (-71.25055162070909 46.779568205686104)
102825,Caserne de Val-Bélair (#12),2056,Avenue Industrielle,Casernes de pompiers,0,0,POINT (-71.40272983392558 46.859548667167644)
200361,Caserne des Capucins (#2),470,Boulevard des Capucins,Casernes de pompiers,0,0,POINT (-71.22060348713944 46.825458944098976)
202991,Caserne des Saulois (#6),8005,Rue des Saulois,Casernes de pompiers,0,0,POINT (-71.34916768648282 46.827738392549634)
102805,Caserne Duberger (#5),2327,Rue de la Rivière-du-Berger,Casernes de pompiers,0,0,POINT (-71.29444159564689 46.8101509815212)
102801,Caserne Georges-Émile-Tanguay (#3),600,Avenue des Oblats,Casernes de pompiers,0,0,POINT (-71.24145290138131 46.80821031974948)
202357,Caserne Lebourgneuf (#13),770,Rue des Rocailles,Casernes de pompiers,0,0,POINT (-71.27884209986837 46.83555547848016)
102827,Caserne Saint-Émile (#16),2528,Avenue Lapierre,Casernes de pompiers,0,0,POINT (-71.34297653896537 46.88309295949002)
102803,Caserne Sainte-Odile (#4),70,Rue des Pins Ouest,Casernes de pompiers,0,0,POINT (-71.24766552431434 46.83657541831983)
102797,Caserne Saint-Jean (#1),140,Rue Saint-Jean,Casernes de pompiers,0,0,POINT (-71.22632259432355 46.80785992361162)
107049,CEGEP de Limoilou (campus Charlesbourg),7600,3e Avenue Est,Cégeps,0,0,POINT (-71.26027284814079 46.86165036914622)
101897,CEGEP de Limoilou (campus Québec),1300,8e Avenue,Cégeps,0,0,POINT (-71.2271901990817 46.83038418430301)
101899,CEGEP de Sainte-Foy,2410,Chemin Sainte-Foy,Cégeps,0,0,POINT (-71.28728561967382 46.78643687491965)
101901,CEGEP F-X.-Garneau,1660,Boulevard de l'Entente,Cégeps,0,0,POINT (-71.26510875975524 46.79236122865192)
202573,Centre administratif d'ExpoCité,250,Boulevard Wilfrid-Hamel,Bureaux administratifs,0,0,POINT (-71.24952783748815 46.82666572690799)
201237,Centre administratif Rainville,583,Rue Hugues-Pommier,Bureaux administratifs,0,0,POINT (-71.19339735331334 46.85959698035534)
201365,Centre artistique,930,Avenue Roland-Beaudin,Centres culturels,0,0,POINT (-71.30004611339679 46.770938789095055)
201157,Centre communautaire Bon-Pasteur,425,Rue du Bienheureux-Jean-XXIII,Centres communautaires,0,0,POINT (-71.30885810257449 46.90082465510054)
201158,Centre communautaire Bourassa,570,79e Rue Est,Centres communautaires,0,0,POINT (-71.2571224213877 46.8645232221326)
200433,Centre communautaire Champigny,7519,Boulevard Wilfrid-Hamel,Centres communautaires,0,0,POINT (-71.37328602110901 46.77587437365601)
104051,Centre communautaire Charles-Auguste-Savard,2155,Boulevard Bastien,Centres communautaires,0,0,POINT (-71.33611445544688 46.8580796963928)
201385,Centre communautaire Claude-Allard,3200,Avenue D'Amours,Centres communautaires,0,0,POINT (-71.31962520743195 46.77487168532158)
102795,Centre communautaire de Cap-Rouge,4473,Rue Saint-Félix,Centres communautaires,0,0,POINT (-71.35451634954526 46.74099599422021)
203081,Centre communautaire de la Pointe-de-Sainte-Foy,965,Rue Valentin,Centres communautaires,0,0,POINT (-71.32342987101876 46.75416471251475)
202471,Centre communautaire de Saint-Sacrement,1360,Boulevard de l'Entente,Centres communautaires,0,0,POINT (-71.25695818551742 46.79617529861999)
201234,Centre communautaire des Chutes,4551,Boulevard Sainte-Anne,Centres communautaires,0,0,POINT (-71.16117234793333 46.871989205981016)
201190,Centre communautaire du Plateau,8815,Avenue Jean-Paquin,Centres communautaires,0,0,POINT (-71.28230191039476 46.86340690403239)
201285,Centre communautaire du Saint-Gérard,3259,Route de l'Aéroport,Centres communautaires,0,0,POINT (-71.42981553974077 46.840939679204766)
104053,Centre communautaire Duberger,2341,Rue de la Rivière-du-Berger,Centres communautaires,0,0,POINT (-71.2944415935441 46.81015083871768)
103829,Centre communautaire Édifice Victorin-Beaucage,380,Rue Beaucage,Centres communautaires,0,0,POINT (-71.26625893621627 46.81392365523799)
100821,Centre communautaire Édouard-Lavergne,380,Rue Arago Ouest,Centres communautaires,0,0,POINT (-71.23295896647927 46.80741881214555)
104049,Centre communautaire Elzéar-Turcotte,2455,Boulevard Central,Centres communautaires,0,0,POINT (-71.29386764551089 46.810821777292496)
201311,Centre communautaire Ferland,1600,8e Avenue,Centres communautaires,0,0,POINT (-71.22869995493008 46.83237546070423)
104057,Centre communautaire Fernand-Dufour,380,Rue Chabot,Centres communautaires,0,0,POINT (-71.2647527334221 46.8128465628064)
104075,Centre communautaire J.-B.-Lafrance,4075,Rue Maria-Goretti,Centres communautaires,0,0,POINT (-71.31132889104913 46.80222538772464)
201667,Centre communautaire Jean-Guy Drolet,16,Rue Royal-Roussillon,Centres communautaires,0,0,POINT (-71.23558633419599 46.82692197984932)
104059,Centre communautaire Lebourgneuf,1650,Boulevard La Morille,Centres communautaires,0,0,POINT (-71.30771134341082 46.84244036835736)
104061,Centre communautaire Les Saules,4120,Rue De Musset,Centres communautaires,0,0,POINT (-71.32260549086597 46.81051276287215)
201275,Centre communautaire Loretteville,305,Rue Racine,Centres communautaires,0,0,POINT (-71.35980735628823 46.85059479762252)
104569,Centre communautaire Lucien-Borne,100,Chemin Sainte-Foy,Centres communautaires,0,0,POINT (-71.228659631545 46.80670294713945)
201173,Centre communautaire Maison des Jeunes l'Intégrale,17099,Boulevard Henri-Bourassa,Centres communautaires,0,0,POINT (-71.29493659092095 46.888638304109996)
201313,Centre communautaire Marchand,2740,2e Avenue,Centres communautaires,0,0,POINT (-71.24070961626907 46.83744010607209)
100738,Centre communautaire Mères et Monde,,6e Avenue,Centres communautaires,0,0,POINT (-71.22444827248432 46.826467567342945)
104063,Centre communautaire Michel-Labadie,3705,Avenue Chauveau,Centres communautaires,0,0,POINT (-71.34661228992772 46.83254217406934)
202957,Centre communautaire Monseigneur-Marcoux,2025,Rue Adjutor-Rivard,Centres communautaires,0,0,POINT (-71.22416451838016 46.843212070407866)
104189,Centre communautaire Noël-Brulart,1229,Avenue du Chanoine-Morel,Centres communautaires,0,0,POINT (-71.24967942094355 46.785446501854175)
201279,Centre communautaire Paul-Émile Beaulieu,530,Rue Delage,Centres communautaires,0,0,POINT (-71.37678957410587 46.90734162242676)
105369,Centre communautaire Pierre-Garon,748,Boulevard Louis-XIV,Centres communautaires,0,0,POINT (-71.27055888630538 46.86029002492106)
201277,Centre communautaire Saint-Émile,2200,Rue de la Faune,Centres communautaires,0,0,POINT (-71.33561239107183 46.8730095860742)
201286,Centre communautaire Saint-Michel,1829,Boulevard Pie-XI Nord,Centres communautaires,0,0,POINT (-71.4504624598395 46.872596685363376)
202863,Centre communautaire YMCA-Saint-Roch,500,Rue du Pont,Centres communautaires,0,0,POINT (-71.2201886383684 46.814115467805)
201787,Centre communautaire YWCA,855,Avenue Holland,Centres communautaires,0,0,POINT (-71.25133724571515 46.79415483899332)
202459,Centre culturel et communautaire de Charlesbourg,,74e Rue Est,Stationnements,0,0,POINT (-71.26454714065427 46.858719529180554)
201156,Centre culturel et communautaire de Charlesbourg,7575,Boulevard Henri-Bourassa,Centres communautaires,0,0,POINT (-71.26521214407464 46.859161290360596)
201283,Centre culturel Georges-Dor,3490,Route de l'Aéroport,Centres communautaires,0,0,POINT (-71.43523759624881 46.84350676847192)
103789,Centre d'art La Chapelle,620,Avenue Plante,Centres d'art,0,0,POINT (-71.26143818379244 46.824450120742426)
103831,Centre d'art La Maison Mauger,2185,Boulevard Bastien,Centres d'art,0,0,POINT (-71.33666862786566 46.858059940542844)
201363,Centre d'art Maison des Jésuites-de-Sillery,2320,Chemin du Foulon,Bâtiments patrimoniaux,0,0,POINT (-71.25805871557971 46.76851420120094)
109077,Centre d'art Maison Hamel-Bruneau,,Chemin Saint-Louis,Centres d'art,0,0,POINT (-71.27318246640702 46.767165293855214)
109709,Centre d'art Maison Léon-Provancher,,Rue Provancher,Centres d'art,0,0,POINT (-71.34366322264474 46.7509324491815)
103833,Centre d'art Maison O'Neil,3160,Boulevard Wilfrid-Hamel,Centres d'art,0,0,POINT (-71.30727320812716 46.80701813696261)
109315,Centre d'art Maison Routhier,3325,Rue Rochambeau,Centres d'art,0,0,POINT (-71.31976462641389 46.76873363897796)
201161,Centre d'art Maison Sanfaçon-Paradis,1439,Boulevard Louis-XIV,Centres d'art,0,0,POINT (-71.24793492859419 46.8796744681965)
105371,Centre d'art Moulin des Jésuites,7960,Boulevard Henri-Bourassa,Centres d'art,0,0,POINT (-71.26695463912166 46.86256961657315)
107509,Centre d'art Palais Montcalm,,Place D'Youville,Centres d'art,0,0,POINT (-71.21331624376843 46.811973257598375)
104651,Centre d'art Villa Bagatelle,1563,Boulevard Laurier,Centres d'art,0,0,POINT (-71.24680338803896 46.78844511280339)
201380,Centre de céramique de Ste-Foy,2130,Rue de la Somme,Centres de loisirs,0,0,POINT (-71.26694517686222 46.78713943303239)
200533,Centre de foires,250,Boulevard Wilfrid-Hamel,Centre de Foires,0,0,POINT (-71.25081846787366 46.82601686574517)
201990,Centre de glaces Intact Assurance,930,Avenue Roland-Beaudin,Stationnements,0,0,POINT (-71.2982712852152 46.77073814518923)
102351,Centre de glaces Intact Assurance,930,Avenue Roland-Beaudin,Arénas,0,0,POINT (-71.3000458920631 46.77093876365295)
201745,Centre de glaces Intact Assurance,,Avenue Roland-Beaudin,Stationnements,0,0,POINT (-71.30024889763278 46.77193378968024)
201077,Centre de glisse Myrand,2150,Avenue Chapdelaine,Centres de plein air,0,0,POINT (-71.27609919318222 46.79210028470518)
100838,Centre de l'environnement,870,Avenue De Salaberry,Centres culturels,0,0,POINT (-71.22730249915489 46.805746084054654)
201231,Centre de loisirs Cambert,280,Rue Cambert,Centres de loisirs,0,0,POINT (-71.21442660327929 46.90546448385229)
202472,Centre de loisirs de Saint-Sacrement,,Boulevard de l'Entente,Centres de loisirs,0,0,POINT (-71.25725171291256 46.796065849485004)
201384,Centre de loisirs des Trois-Saisons,1390,Rue Buffon,Centres de loisirs,0,0,POINT (-71.38009192866743 46.814634211327075)
201220,Centre de loisirs du Petit-Village,2900,Boulevard du Loiret,Centres de loisirs,0,0,POINT (-71.23387277922888 46.85288302489361)
201227,Centre de loisirs Jean-Guyon,153,Avenue des Sablonnières,Centres de loisirs,0,0,POINT (-71.19717232351046 46.90626226083555)
201221,Centre de loisirs la Cavée,69,Avenue Juchereau,Centres de loisirs,0,0,POINT (-71.19539618968925 46.86038250956848)
201222,Centre de loisirs la Ribambelle,333,Rue Perroteau,Centres de loisirs,0,0,POINT (-71.20022241438689 46.88944916675943)
201229,Centre de loisirs la Sablière,156,Rue Bertrand,Centres de loisirs,0,0,POINT (-71.18968053624037 46.905281863352684)
201225,Centre de loisirs Monseigneur-de-Laval,2,Rue du Fargy,Centres de loisirs,0,0,POINT (-71.18978633266978 46.85838286628027)
201665,Centre de loisirs Montcalm,265,Boulevard René-Lévesque Ouest,Centres de loisirs,0,0,POINT (-71.22887303316212 46.802732063198455)
201369,Centre de loisirs Notre-Dame-de-Foy,771,Rue Jacques-Berthiaume,Centres de loisirs,0,0,POINT (-71.30483692797507 46.78005802438352)
104469,Centre de loisirs Odilon-Blanchette,49,Avenue Ruel,Centres récréatifs,0,0,POINT (-71.15775626587883 46.87694744761562)
201223,Centre de loisirs Pavillon Royal,3365,Chemin Royal,Centres de loisirs,0,0,POINT (-71.20824251779841 46.8526295674152)
201065,Centre de loisirs Pie-XII,909,Boulevard Pie-XII,Centres de loisirs,0,0,POINT (-71.32130369063961 46.76133831143732)
201382,Centre de loisirs Provancher,4170,Rue Michel-Hervé,Pavillons de services,0,0,POINT (-71.34242925745025 46.75074626368401)
201381,Centre de loisirs Saint-Ange,1545,Rang Saint-Ange,Centres de loisirs,0,0,POINT (-71.40923620944099 46.76616398893724)
201375,Centre de loisirs Sainte-Geneviève,690,Avenue de Cherbourg,Centres de loisirs,0,0,POINT (-71.3194928745585 46.77664138472997)
201230,Centre de loisirs Sainte-Gertrude,788,Avenue du Cénacle,Centres de loisirs,0,0,POINT (-71.18830177698506 46.87077437569955)
201377,Centre de loisirs Sainte-Ursule,3224,Rue Armand-Hamelin,Centres de loisirs,0,0,POINT (-71.30803117496129 46.7571401529832)
201371,Centre de loisirs Saint-Jean-Baptiste-De La Salle,2608,Rue Biencourt,Centres de loisirs,0,0,POINT (-71.2964229285485 46.78439406442257)
201372,Centre de loisirs Saint-Louis-de-France,1560,Route de l'Église,Centres de loisirs,0,0,POINT (-71.28007990371121 46.760536874001744)
201373,Centre de loisirs Saint-Mathieu,1000,Rue de Bar-le-Duc,Centres de loisirs,0,0,POINT (-71.30676335575384 46.766811844578115)
201374,Centre de loisirs Saint-Thomas-d'Aquin,895,Avenue Myrand,Centres de loisirs,0,0,POINT (-71.26694517686222 46.78713943303239)
201005,Centre de loisirs Ulric-Turcotte,35,Rue Vachon,Centres de loisirs,0,0,POINT (-71.15894828347412 46.88636726363672)
104669,Centre de plein air de Beauport,95,Rue de la Sérénité,Centres de plein air,0,0,POINT (-71.17566264180006 46.902833495205556)
201419,Centre de services Claude-Germain,202,Rue Huot,Pavillons de services,0,0,POINT (-71.37901955517566 46.76629659813495)
201415,Centre de services de Bélair,3110,Avenue Notre-Dame,Pavillons de services,0,0,POINT (-71.41687234046121 46.79587677371545)
201424,Centre de services de Champigny,1836,Avenue Jules-Verne,Pavillons de services,0,0,POINT (-71.3643187929306 46.77270927612726)
201403,Centre de services de la Falaise,1615,Côte à Gignac,Pavillons de services,0,0,POINT (-71.2672561303945 46.76627862986445)
201399,Centre de services de l'Anse,2201,Côte de Sillery,Pavillons de services,0,0,POINT (-71.25234739300733 46.770651037734446)
201410,Centre de services des Écores,4001,Rue Charles-A.-Roy,Pavillons de services,0,0,POINT (-71.35174593891604 46.76056604241104)
201425,Centre de services des Potiers,4333,Rue Bégin,Pavillons de services,0,0,POINT (-71.35044739162946 46.74932207891062)
201416,Centre de services des Primevères,1465,Rue Félix-Antoine-Savard,Pavillons de services,0,0,POINT (-71.36963107760444 46.77422133669481)
201423,Centre de services des Sources,1140,Rue du Capitaine-Bernier,Pavillons de services,0,0,POINT (-71.36277914148391 46.76652815839761)
201417,Centre de services des Trois-Saisons,1469,Rue Buffon,Pavillons de services,0,0,POINT (-71.38009192657607 46.81463408314413)
201407,Centre de services Du Buisson,2140,Rue Marie-Victorin,Pavillons de services,0,0,POINT (-71.25809982764464 46.779147120663)
201411,Centre de services du Plateau,4575,Rue de la Promenade-des-Soeurs,Pavillons de services,0,0,POINT (-71.36479538812566 46.7468155183488)
201427,Centre de services Fénelon,1260,Rue Fénelon,Pavillons de services,0,0,POINT (-71.3673386324514 46.81546285651111)
201420,Centre de services Kiwanis,1818,Avenue Jules-Verne,Pavillons de services,0,0,POINT (-71.3613133271659 46.77381574417634)
201428,Centre de services Malraux,108,Rue Malraux,Pavillons de services,0,0,POINT (-71.38663144016041 46.765497272909414)
201409,Centre de services Roland-Beaudin,929,Avenue Roland-Beaudin,Pavillons de services,0,0,POINT (-71.29889394751301 46.77290540695559)
201405,Centre de services Ross,1290,Avenue Ernest-Lavigne,Pavillons de services,0,0,POINT (-71.26632702693844 46.7740035702357)
201393,Centre de services Saint-Benoît,3454,Rue Rochambeau,Pavillons de services,0,0,POINT (-71.32574639396988 46.76585223856759)
201406,Centre de services Saint-Charles-Garnier,1730,Rue Sheppard,Pavillons de services,0,0,POINT (-71.24980490535089 46.78454238670303)
201395,Centre de services Saint-Denys,2770,Rue de la Picardie,Pavillons de services,0,0,POINT (-71.29079209695472 46.774140633641466)
201408,Centre de services Saint-Louis-de-France,1591,Rue du Sieur-D'Argenteuil,Pavillons de services,0,0,POINT (-71.28257188662191 46.76084722901294)
201397,Centre de services Saint-Yves,2530,Rue Anthony-Law,Pavillons de services,0,0,POINT (-71.27270309749694 46.770609854285325)
201379,Centre de yoga de Sainte-Foy,844,Rue Paradis,Centres de loisirs,0,0,POINT (-71.26667155165482 46.78726291072477)
201235,Centre Deblois,2130,Avenue de l'École,Centres communautaires,0,0,POINT (-71.21272671025898 46.849671261845984)
107429,Centre des Congrès de Québec,,Boulevard René-Lévesque Est,Centre des congrès,0,0,POINT (-71.21656969991122 46.81018567961474)
201545,Centre d'hébergement Champlain des Montagnes,791,Rue de Sherwood,Centres d'hébergement,0,0,POINT (-71.32024405792646 46.90502353564475)
201569,Centre d'hébergement Charlesbourg,7150,Boulevard Cloutier,Centres d'hébergement,0,0,POINT (-71.27424486810874 46.851354101895645)
201551,Centre d'hébergement d'Assise,45,Rue Leclerc,Centres d'hébergement,0,0,POINT (-71.2387375707579 46.8285710845964)
201568,Centre d'hébergement de Limoilou,1401,Chemin de la Canardière,Centres d'hébergement,0,0,POINT (-71.22369633170383 46.83647854559238)
201547,Centre d'hébergement du Boisé Ltée,3690,Boulevard Neilson,Centres d'hébergement,0,0,POINT (-71.32139919790511 46.754023332631405)
201573,Centre d'hébergement du Fargy,700,Boulevard des Chutes,Centres d'hébergement,0,0,POINT (-71.18782651524651 46.85704853757887)
201563,Centre d'hébergement Le Faubourg,925,Avenue Turnbull,Centres d'hébergement,0,0,POINT (-71.22407344294861 46.80734503840693)
201571,Centre d'hébergement Loretteville,165,Rue Lessard,Centres d'hébergement,0,0,POINT (-71.35040426133418 46.85017235587924)
201565,Centre d'hébergement Louis-Hébert,1550,Rue de la Pointe-aux-Lièvres,Centres d'hébergement,0,0,POINT (-71.24405950217651 46.8241930557993)
201566,Centre d'hébergement Notre-Dame-de-Lourdes,105,Rue Hermine,Centres d'hébergement,0,0,POINT (-71.23248547748507 46.809988233949035)
201562,Centre d'hébergement Sacré-Coeur,1,Avenue du Sacré-Coeur,Centres d'hébergement,0,0,POINT (-71.24581998481624 46.8130118615027)
